interface	size	test	rep	time	value
CPLEX_PY	19	LP	3	1.245880126953125	52.90204495944041
GUROBI	19	LP	3	0.5357108116149902	52.9020449594404
SCIP_CMD	19	LP	3	3.057440757751465	52.9020449595644
HiGHS_CMD	19	LP	3	3.4157869815826416	52.9020449594524
GLPK_CMD	19	LP	3	2.4724199771881104	52.902
COIN_CMD	19	LP	3	19.983694076538086	52.902045
CPLEX_PY	19	LP2	3	54.8540301322937	41623.162948148805
GUROBI	19	LP2	3	39.65386700630188	41623.162948148856
SCIP_CMD	19	LP2	3	14.490781784057617	41623.16294833524
HiGHS_CMD	19	LP2	3	11.162643909454346	41623.162948164994
GLPK_CMD	19	LP2	3	294.0679438114166	41623.12670388812
COIN_CMD	19	LP2	3	44.53235983848572	41623.10697257186
CPLEX_PY	19	LP	4	101.59050607681274	52.902044959440396
GUROBI	19	LP	4	0.5159311294555664	52.902044959440396
SCIP_CMD	19	LP	4	3.188394069671631	52.9020449595644
HiGHS_CMD	19	LP	4	3.5166850090026855	52.9020449594524
GLPK_CMD	19	LP	4	2.6468567848205566	52.902
COIN_CMD	19	LP	4	3612.3316469192505	52.902045
CPLEX_PY	19	LP2	4	186.12668108940125	42636.61389367327
GUROBI	19	LP2	4	3.9144158363342285	42636.61389367381
SCIP_CMD	19	LP2	4	17.43265414237976	42636.61389389003
HiGHS_CMD	19	LP2	4	11.444965839385986	42636.61389369416
GLPK_CMD	19	LP2	4	174.90207314491272	42636.56283064384
COIN_CMD	19	LP2	4	3626.235787153244	42636.612240235525
CPLEX_PY	19	LP	5	6.373167037963867	52.902044959440396
GUROBI	19	LP	5	0.5292060375213623	52.9020449594404
SCIP_CMD	19	LP	5	3.7084059715270996	52.9020449595644
HiGHS_CMD	19	LP	5	3.500778913497925	52.9020449594524
GLPK_CMD	19	LP	5	2.604219913482666	52.902
COIN_CMD	19	LP	5	23.973644018173218	52.902045
CPLEX_PY	19	LP2	5	94.6470582485199	40219.69152515726
GUROBI	19	LP2	5	2.9267189502716064	40219.69152515735
SCIP_CMD	19	LP2	5	20.779520988464355	40219.69152535445
HiGHS_CMD	19	LP2	5	11.357875108718872	40219.6915251758
GLPK_CMD	19	LP2	5	241.3312520980835	40219.651520248284
COIN_CMD	19	LP2	5	46.083863973617554	40219.65708880905
CPLEX_PY	19	LP	6	1.1794250011444092	52.9020449594404
GUROBI	19	LP	6	0.5319199562072754	52.902044959440396
SCIP_CMD	19	LP	6	2.7539210319519043	52.9020449595644
HiGHS_CMD	19	LP	6	3.972857713699341	52.9020449594524
GLPK_CMD	19	LP	6	2.5104918479919434	52.902
COIN_CMD	19	LP	6	3606.66739821434	52.902045
CPLEX_PY	19	LP2	6	79.30181884765625	
GUROBI	19	LP2	6	5.474436044692993	44994.68815154273
SCIP_CMD	19	LP2	6	15.036570310592651	44994.68815244219
HiGHS_CMD	19	LP2	6	12.792443990707397	44994.68815225253
GLPK_CMD	19	LP2	6	394.0426170825958	44994.63723901806
COIN_CMD	19	LP2	6	3633.7582190036774	44994.66340678734
CPLEX_PY	19	LP	7	0.7414028644561768	52.90204495944039
GUROBI	19	LP	7	0.555732011795044	52.9020449594404
SCIP_CMD	19	LP	7	3.1358249187469482	52.9020449595644
HiGHS_CMD	19	LP	7	3.8592848777770996	52.9020449594524
GLPK_CMD	19	LP	7	2.3100500106811523	52.902
COIN_CMD	19	LP	7	39.62257504463196	52.902045
CPLEX_PY	19	LP2	7	76.82652306556702	41709.79412891251
GUROBI	19	LP2	7	3.0126991271972656	41709.794128912494
SCIP_CMD	19	LP2	7	14.323040962219238	41709.79412909812
HiGHS_CMD	19	LP2	7	11.405347108840942	41709.79412892899
GLPK_CMD	19	LP2	7	261.20603013038635	41709.75711635488
COIN_CMD	19	LP2	7	70.49365878105164	41709.71341611436
CPLEX_PY	19	LP	8	80.86240005493164	52.902044959440396
GUROBI	19	LP	8	0.5633940696716309	52.9020449594404
SCIP_CMD	19	LP	8	3.8106770515441895	52.9020449595644
HiGHS_CMD	19	LP	8	3.973328113555908	52.9020449594524
GLPK_CMD	19	LP	8	3.1954269409179688	52.902
COIN_CMD	19	LP	8	32.788822174072266	52.902045
CPLEX_PY	19	LP2	8	151.24712705612183	43867.058258278834
GUROBI	19	LP2	8	3.6709020137786865	43867.058258278856
SCIP_CMD	19	LP2	8	15.689651012420654	43867.058258486744
HiGHS_CMD	19	LP2	8	11.898755073547363	43867.05825829884
GLPK_CMD	19	LP2	8	222.34798884391785	43867.02236788278
COIN_CMD	19	LP2	8	60.665497064590454	43867.00934354769
CPLEX_PY	19	LP	9	76.62333512306213	52.9020449594404
GUROBI	19	LP	9	0.5712311267852783	52.90204495944041
SCIP_CMD	19	LP	9	3.198629856109619	52.9020449595644
HiGHS_CMD	19	LP	9	3.6659998893737793	52.9020449594524
GLPK_CMD	19	LP	9	2.8461570739746094	52.902
COIN_CMD	19	LP	9	17.168522119522095	52.902045
CPLEX_PY	19	LP2	9	127.2219021320343	
GUROBI	19	LP2	9	5.515967130661011	38135.636968646235
SCIP_CMD	19	LP2	9	24.253103017807007	38135.63696881815
HiGHS_CMD	19	LP2	9	13.181007146835327	38135.636968660445
GLPK_CMD	19	LP2	9	256.3532500267029	38135.604363607876
COIN_CMD	19	LP2	9	51.022825956344604	38135.54862046243
CPLEX_PY	20	LP	0	59.85984706878662	52.9020449594404
GUROBI	20	LP	0	0.5606238842010498	52.9020449594404
SCIP_CMD	20	LP	0	3.4280879497528076	52.9020449595644
HiGHS_CMD	20	LP	0	3.8100080490112305	52.9020449594524
GLPK_CMD	20	LP	0	2.557993173599243	52.902
COIN_CMD	20	LP	0	3606.004669904709	52.902045
CPLEX_PY	20	LP2	0	122.75856518745422	37326.61664499768
GUROBI	20	LP2	0	3.893965005874634	37326.61664499767
SCIP_CMD	20	LP2	0	15.100812196731567	37326.61662066618
HiGHS_CMD	20	LP2	0	11.857868671417236	37326.61664501119
GLPK_CMD	20	LP2	0	286.4392771720886	37326.56304830177
COIN_CMD	20	LP2	0	3637.446985244751	37326.55598884393
CPLEX_PY	20	LP	1	40.6694860458374	52.9020449594404
GUROBI	20	LP	1	0.6005420684814453	52.902044959440396
SCIP_CMD	20	LP	1	4.307302951812744	52.9020449595644
HiGHS_CMD	20	LP	1	4.0431060791015625	52.9020449594524
GLPK_CMD	20	LP	1	3.724086046218872	52.902
COIN_CMD	20	LP	1	28.558587789535522	52.902045
CPLEX_PY	20	LP2	1	110.51701712608337	43896.86101506598
GUROBI	20	LP2	1	5.545178174972534	43896.86101506601
SCIP_CMD	20	LP2	1	19.023558855056763	43896.86101526974
HiGHS_CMD	20	LP2	1	14.844712018966675	43896.861015084585
GLPK_CMD	20	LP2	1	323.87425780296326	43896.804528117544
COIN_CMD	20	LP2	1	67.14696478843689	43896.80659777178
CPLEX_PY	20	LP	2	80.73572492599487	52.902044959440396
GUROBI	20	LP	2	0.596290111541748	52.902044959440396
SCIP_CMD	20	LP	2	4.475903034210205	52.9020449595644
HiGHS_CMD	20	LP	2	2.79010272026062	52.9020449594524
GLPK_CMD	20	LP	2	2.8024230003356934	52.902
COIN_CMD	20	LP	2	18.981478214263916	52.902045
CPLEX_PY	20	LP2	2	154.04935312271118	
GUROBI	20	LP2	2	3.803266763687134	38365.821079370435
SCIP_CMD	20	LP2	2	18.103777170181274	38365.82107816258
HiGHS_CMD	20	LP2	2	12.027978897094727	38365.82107953644
GLPK_CMD	20	LP2	2	405.0548892021179	38365.80707199099
COIN_CMD	20	LP2	2	55.93901228904724	38365.791536868644
CPLEX_PY	20	LP	3	49.45718288421631	52.9020449594404
GUROBI	20	LP	3	0.5280930995941162	52.9020449594404
SCIP_CMD	20	LP	3	4.004448890686035	52.9020449595644
HiGHS_CMD	20	LP	3	4.024336814880371	52.9020449594524
GLPK_CMD	20	LP	3	2.9832630157470703	52.902
COIN_CMD	20	LP	3	27.751741886138916	52.902045
CPLEX_PY	20	LP2	3	156.30657625198364	46018.21279205326
GUROBI	20	LP2	3	3.6364529132843018	46018.21279155157
SCIP_CMD	20	LP2	3	15.27514386177063	46018.21265316946
HiGHS_CMD	20	LP2	3	12.126683950424194	46018.212792075276
GLPK_CMD	20	LP2	3	325.6441972255707	46018.17146435676
COIN_CMD	20	LP2	3	120.74688792228699	46018.212662117825
CPLEX_PY	20	LP	4	141.6122579574585	52.902044959440396
GUROBI	20	LP	4	0.530081033706665	52.902044959440396
SCIP_CMD	20	LP	4	3.6427760124206543	52.9020449595644
HiGHS_CMD	20	LP	4	2.8560099601745605	52.9020449594524
GLPK_CMD	20	LP	4	2.772799015045166	52.902
COIN_CMD	20	LP	4	24.338677883148193	52.902045
CPLEX_PY	20	LP2	4	147.12828588485718	46944.0931191211
GUROBI	20	LP2	4	3.885542154312134	46944.09311912127
SCIP_CMD	20	LP2	4	14.468585968017578	46944.0931193386
HiGHS_CMD	20	LP2	4	10.838109970092773	46944.093119142
GLPK_CMD	20	LP2	4	216.13410711288452	46944.035926469885
COIN_CMD	20	LP2	4	49.4524130821228	46944.08966826844
CPLEX_PY	20	LP	5	20.291623830795288	52.902044959440396
GUROBI	20	LP	5	0.5405681133270264	52.9020449594404
SCIP_CMD	20	LP	5	2.998757839202881	52.9020449595644
HiGHS_CMD	20	LP	5	3.8851168155670166	52.9020449594524
GLPK_CMD	20	LP	5	2.8167319297790527	52.902
COIN_CMD	20	LP	5	24.0384578704834	52.902045
CPLEX_PY	20	LP2	5	155.18223905563354	39870.519910197276
GUROBI	20	LP2	5	3.0176188945770264	39870.5199101973
SCIP_CMD	20	LP2	5	15.549018144607544	39870.51991038225
HiGHS_CMD	20	LP2	5	12.38172698020935	39870.51991021363
GLPK_CMD	20	LP2	5	236.6937611103058	39870.492178075685
COIN_CMD	20	LP2	5	45.118250131607056	39870.46159270732
CPLEX_PY	20	LP	6	0.8778553009033203	52.90204495944038
GUROBI	20	LP	6	0.5374388694763184	52.9020449594404
SCIP_CMD	20	LP	6	3.6347250938415527	52.9020449595644
HiGHS_CMD	20	LP	6	3.5522029399871826	52.9020449594524
GLPK_CMD	20	LP	6	3.0848910808563232	52.902
COIN_CMD	20	LP	6	19.62419080734253	52.902045
CPLEX_PY	20	LP2	6	54.612926959991455	42066.64244846764
GUROBI	20	LP2	6	5.410834789276123	42066.64244846772
SCIP_CMD	20	LP2	6	19.855041027069092	42066.642448644925
HiGHS_CMD	20	LP2	6	12.06323790550232	42066.64244848254
GLPK_CMD	20	LP2	6	235.50118613243103	42066.59339650297
COIN_CMD	20	LP2	6	74.56537008285522	42066.64254521928
CPLEX_PY	20	LP	7	51.5794460773468	52.902044959440396
GUROBI	20	LP	7	0.5653188228607178	52.9020449594404
SCIP_CMD	20	LP	7	3.8054568767547607	52.9020449595644
HiGHS_CMD	20	LP	7	4.254446029663086	52.9020449594525
GLPK_CMD	20	LP	7	2.664219856262207	52.902
COIN_CMD	20	LP	7	18.738001823425293	52.902045
CPLEX_PY	20	LP2	7	194.48301911354065	39683.32653673967
GUROBI	20	LP2	7	4.30457067489624	39683.32653673974
SCIP_CMD	20	LP2	7	18.741118907928467	39683.326536922126
HiGHS_CMD	20	LP2	7	12.419909715652466	39683.32653675502
GLPK_CMD	20	LP2	7	178.25067901611328	39683.274091529944
COIN_CMD	20	LP2	7	51.82126212120056	39683.26397292743
CPLEX_PY	20	LP	8	150.22791194915771	52.9020449594404
GUROBI	20	LP	8	0.5045731067657471	52.90204495944039
SCIP_CMD	20	LP	8	3.1758923530578613	52.9020449595644
HiGHS_CMD	20	LP	8	3.6384902000427246	52.9020449594524
GLPK_CMD	20	LP	8	2.452018976211548	52.902
COIN_CMD	20	LP	8	21.728623867034912	52.902045
CPLEX_PY	20	LP2	8	224.07290530204773	44549.33351960377
GUROBI	20	LP2	8	2.8110759258270264	44549.333519603766
SCIP_CMD	20	LP2	8	13.949949026107788	44549.33351980664
HiGHS_CMD	20	LP2	8	10.653346061706543	44549.333519620435
GLPK_CMD	20	LP2	8	129.71650791168213	44549.2836372309
COIN_CMD	20	LP2	8	40.65106391906738	44549.31822104143
CPLEX_PY	20	LP	9	66.75793695449829	52.9020449594404
GUROBI	20	LP	9	0.5714287757873535	52.902044959440396
SCIP_CMD	20	LP	9	2.960221290588379	52.9020449595644
HiGHS_CMD	20	LP	9	4.544879674911499	52.9020449594525
GLPK_CMD	20	LP	9	2.8365108966827393	52.902
COIN_CMD	20	LP	9	3606.021258831024	52.902045
CPLEX_PY	20	LP2	9	113.79130601882935	37649.91332634508
GUROBI	20	LP2	9	4.284263849258423	37649.91333326498
SCIP_CMD	20	LP2	9	14.972456932067871	37649.91333343558
HiGHS_CMD	20	LP2	9	13.51022481918335	37649.9133332802
GLPK_CMD	20	LP2	9	252.69658184051514	37649.902791075176
COIN_CMD	20	LP2	9	3629.4107687473297	37649.88860882565
